C907CD $78             SEI                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:169 H:313
C907CE $C2 $30         REP #$30                        A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:169 H:316
C907D0 $48             PHA                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:169 H:320
C907D1 $8B             PHB                             A:0000 X:0004 Y:4F8E S:036F D:0000 DB:7E P:07 V:169 H:327
C907D2 $DA             PHX                             A:0000 X:0004 Y:4F8E S:036E D:0000 DB:7E P:07 V:169 H:331
C907D3 $5A             PHY                             A:0000 X:0004 Y:4F8E S:036C D:0000 DB:7E P:07 V:169 H:338
C907D4 $A3 $0A         LDA $0A,S [000374] = $C602      A:0000 X:0004 Y:4F8E S:036A D:0000 DB:7E P:07 V:170 H:5  
C907D6 $48             PHA                             A:C602 X:0004 Y:4F8E S:036A D:0000 DB:7E P:85 V:170 H:14 
C907D7 $AB             PLB                             A:C602 X:0004 Y:4F8E S:0368 D:0000 DB:7E P:85 V:170 H:21 
C907D8 $AB             PLB                             A:C602 X:0004 Y:4F8E S:0369 D:0000 DB:02 P:05 V:170 H:27 
C907D9 $A0 $04 $00     LDY #$0004                      A:C602 X:0004 Y:4F8E S:036A D:0000 DB:C6 P:85 V:170 H:34 
C907DC $B3 $09         LDA ($09,S),Y [C60301] = $0040  A:C602 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:170 H:38 
C907DE $49 $FF $FF     EOR #$FFFF                      A:0040 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:170 H:51 
C907E1 $85 $40         STA $40 [000040] = $FFDF        A:FFBF X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:170 H:56 
C907E3 $C8             INY                             A:FFBF X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:170 H:63 
C907E4 $B3 $09         LDA ($09,S),Y [C60302] = $0000  A:FFBF X:0004 Y:0005 S:036A D:0000 DB:C6 P:05 V:170 H:66 
C907E6 $49 $FF $FF     EOR #$FFFF                      A:0000 X:0004 Y:0005 S:036A D:0000 DB:C6 P:07 V:170 H:79 
C907E9 $85 $41         STA $41 [000041] = $FFFF        A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:170 H:83 
C907EB $A0 $01 $00     LDY #$0001                      A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:170 H:90 
C907EE $B3 $09         LDA ($09,S),Y [C602FE] = $99C5  A:FFFF X:0004 Y:0001 S:036A D:0000 DB:C6 P:05 V:170 H:95 
C907F0 $AA             TAX                             A:99C5 X:0004 Y:0001 S:036A D:0000 DB:C6 P:85 V:170 H:108
C907F1 $C8             INY                             A:99C5 X:99C5 Y:0001 S:036A D:0000 DB:C6 P:85 V:170 H:111
C907F2 $B3 $09         LDA ($09,S),Y [C602FF] = $7E99  A:99C5 X:99C5 Y:0002 S:036A D:0000 DB:C6 P:05 V:170 H:114
C907F4 $48             PHA                             A:7E99 X:99C5 Y:0002 S:036A D:0000 DB:C6 P:05 V:170 H:127
C907F5 $AB             PLB                             A:7E99 X:99C5 Y:0002 S:0368 D:0000 DB:C6 P:05 V:170 H:134
C907F6 $AB             PLB                             A:7E99 X:99C5 Y:0002 S:0369 D:0000 DB:99 P:85 V:170 H:150
C907F7 $BD $00 $00     LDA $0000,X [7E99C5] = $150C    A:7E99 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:157
C907FA $25 $40         AND $40 [000040] = $FFBF        A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:167
C907FC $9D $00 $00     STA $0000,X [7E99C5] = $150C    A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:174
C907FF $BD $01 $00     LDA $0001,X [7E99C6] = $0015    A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:184
C90802 $25 $41         AND $41 [000041] = $FFFF        A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:194
C90804 $9D $01 $00     STA $0001,X [7E99C6] = $0015    A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:201
C90807 $A3 $09         LDA $09,S [000373] = $02FD      A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:211
C90809 $18             CLC                             A:02FD X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:170 H:219
C9080A $69 $06 $00     ADC #$0006                      A:02FD X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:170 H:222
C9080D $83 $09         STA $09,S [000373] = $02FD      A:0303 X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:170 H:227
C9080F $7A             PLY                             A:0303 X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:170 H:235
C90810 $FA             PLX                             A:0303 X:99C5 Y:4F8E S:036C D:0000 DB:7E P:04 V:170 H:244
C90811 $AB             PLB                             A:0303 X:0004 Y:4F8E S:036E D:0000 DB:7E P:04 V:170 H:252
C90812 $68             PLA                             A:0303 X:0004 Y:4F8E S:036F D:0000 DB:7E P:04 V:170 H:259
C90813 $28             PLP                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:06 V:170 H:267
C90814 $6B             RTL                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:170 H:274
C60304 $22 $CC $07 $C9 JSL $C907CC                     A:0000 X:0004 Y:4F8E S:0375 D:0000 DB:7E P:07 V:170 H:301
C907CC $08             PHP                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:170 H:314
C907CD $78             SEI                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:170 H:319
C907CE $C2 $30         REP #$30                        A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:170 H:322
C907D0 $48             PHA                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:170 H:326
C907D1 $8B             PHB                             A:0000 X:0004 Y:4F8E S:036F D:0000 DB:7E P:07 V:170 H:333
C907D2 $DA             PHX                             A:0000 X:0004 Y:4F8E S:036E D:0000 DB:7E P:07 V:170 H:338
C907D3 $5A             PHY                             A:0000 X:0004 Y:4F8E S:036C D:0000 DB:7E P:07 V:171 H:5  
C907D4 $A3 $0A         LDA $0A,S [000374] = $C603      A:0000 X:0004 Y:4F8E S:036A D:0000 DB:7E P:07 V:171 H:12 
C907D6 $48             PHA                             A:C603 X:0004 Y:4F8E S:036A D:0000 DB:7E P:85 V:171 H:20 
C907D7 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0368 D:0000 DB:7E P:85 V:171 H:27 
C907D8 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0369 D:0000 DB:03 P:05 V:171 H:34 
C907D9 $A0 $04 $00     LDY #$0004                      A:C603 X:0004 Y:4F8E S:036A D:0000 DB:C6 P:85 V:171 H:40 
C907DC $B3 $09         LDA ($09,S),Y [C6030B] = $0080  A:C603 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:171 H:45 
C907DE $49 $FF $FF     EOR #$FFFF                      A:0080 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:171 H:58 
C907E1 $85 $40         STA $40 [000040] = $FFBF        A:FF7F X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:171 H:62 
C907E3 $C8             INY                             A:FF7F X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:171 H:69 
C907E4 $B3 $09         LDA ($09,S),Y [C6030C] = $0000  A:FF7F X:0004 Y:0005 S:036A D:0000 DB:C6 P:05 V:171 H:72 
C907E6 $49 $FF $FF     EOR #$FFFF                      A:0000 X:0004 Y:0005 S:036A D:0000 DB:C6 P:07 V:171 H:85 
C907E9 $85 $41         STA $41 [000041] = $FFFF        A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:171 H:90 
C907EB $A0 $01 $00     LDY #$0001                      A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:171 H:97 
C907EE $B3 $09         LDA ($09,S),Y [C60308] = $99C5  A:FFFF X:0004 Y:0001 S:036A D:0000 DB:C6 P:05 V:171 H:101
C907F0 $AA             TAX                             A:99C5 X:0004 Y:0001 S:036A D:0000 DB:C6 P:85 V:171 H:114
C907F1 $C8             INY                             A:99C5 X:99C5 Y:0001 S:036A D:0000 DB:C6 P:85 V:171 H:117
C907F2 $B3 $09         LDA ($09,S),Y [C60309] = $7E99  A:99C5 X:99C5 Y:0002 S:036A D:0000 DB:C6 P:05 V:171 H:120
C907F4 $48             PHA                             A:7E99 X:99C5 Y:0002 S:036A D:0000 DB:C6 P:05 V:171 H:143
C907F5 $AB             PLB                             A:7E99 X:99C5 Y:0002 S:0368 D:0000 DB:C6 P:05 V:171 H:150
C907F6 $AB             PLB                             A:7E99 X:99C5 Y:0002 S:0369 D:0000 DB:99 P:85 V:171 H:157
C907F7 $BD $00 $00     LDA $0000,X [7E99C5] = $150C    A:7E99 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:163
C907FA $25 $40         AND $40 [000040] = $FF7F        A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:173
C907FC $9D $00 $00     STA $0000,X [7E99C5] = $150C    A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:180
C907FF $BD $01 $00     LDA $0001,X [7E99C6] = $0015    A:150C X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:190
C90802 $25 $41         AND $41 [000041] = $FFFF        A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:200
C90804 $9D $01 $00     STA $0001,X [7E99C6] = $0015    A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:207
C90807 $A3 $09         LDA $09,S [000373] = $0307      A:0015 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:217
C90809 $18             CLC                             A:0307 X:99C5 Y:0002 S:036A D:0000 DB:7E P:05 V:171 H:226
C9080A $69 $06 $00     ADC #$0006                      A:0307 X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:171 H:229
C9080D $83 $09         STA $09,S [000373] = $0307      A:030D X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:171 H:233
C9080F $7A             PLY                             A:030D X:99C5 Y:0002 S:036A D:0000 DB:7E P:04 V:171 H:242
C90810 $FA             PLX                             A:030D X:99C5 Y:4F8E S:036C D:0000 DB:7E P:04 V:171 H:250
C90811 $AB             PLB                             A:030D X:0004 Y:4F8E S:036E D:0000 DB:7E P:04 V:171 H:259
C90812 $68             PLA                             A:030D X:0004 Y:4F8E S:036F D:0000 DB:7E P:04 V:171 H:265
C90813 $28             PLP                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:06 V:171 H:274
C90814 $6B             RTL                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:171 H:295
C6030E $22 $CC $07 $C9 JSL $C907CC                     A:0000 X:0004 Y:4F8E S:0375 D:0000 DB:7E P:07 V:171 H:306
C907CC $08             PHP                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:171 H:319
C907CD $78             SEI                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:171 H:324
C907CE $C2 $30         REP #$30                        A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:171 H:327
C907D0 $48             PHA                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:171 H:331
C907D1 $8B             PHB                             A:0000 X:0004 Y:4F8E S:036F D:0000 DB:7E P:07 V:171 H:338
C907D2 $DA             PHX                             A:0000 X:0004 Y:4F8E S:036E D:0000 DB:7E P:07 V:172 H:3  
C907D3 $5A             PHY                             A:0000 X:0004 Y:4F8E S:036C D:0000 DB:7E P:07 V:172 H:10 
C907D4 $A3 $0A         LDA $0A,S [000374] = $C603      A:0000 X:0004 Y:4F8E S:036A D:0000 DB:7E P:07 V:172 H:17 
C907D6 $48             PHA                             A:C603 X:0004 Y:4F8E S:036A D:0000 DB:7E P:85 V:172 H:25 
C907D7 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0368 D:0000 DB:7E P:85 V:172 H:32 
C907D8 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0369 D:0000 DB:03 P:05 V:172 H:39 
C907D9 $A0 $04 $00     LDY #$0004                      A:C603 X:0004 Y:4F8E S:036A D:0000 DB:C6 P:85 V:172 H:45 
C907DC $B3 $09         LDA ($09,S),Y [C60315] = $0002  A:C603 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:172 H:50 
C907DE $49 $FF $FF     EOR #$FFFF                      A:0002 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:172 H:63 
C907E1 $85 $40         STA $40 [000040] = $FF7F        A:FFFD X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:172 H:67 
C907E3 $C8             INY                             A:FFFD X:0004 Y:0004 S:036A D:0000 DB:C6 P:85 V:172 H:74 
C907E4 $B3 $09         LDA ($09,S),Y [C60316] = $0000  A:FFFD X:0004 Y:0005 S:036A D:0000 DB:C6 P:05 V:172 H:77 
C907E6 $49 $FF $FF     EOR #$FFFF                      A:0000 X:0004 Y:0005 S:036A D:0000 DB:C6 P:07 V:172 H:90 
C907E9 $85 $41         STA $41 [000041] = $FFFF        A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:172 H:95 
C907EB $A0 $01 $00     LDY #$0001                      A:FFFF X:0004 Y:0005 S:036A D:0000 DB:C6 P:85 V:172 H:102
C907EE $B3 $09         LDA ($09,S),Y [C60312] = $99C6  A:FFFF X:0004 Y:0001 S:036A D:0000 DB:C6 P:05 V:172 H:106
C907F0 $AA             TAX                             A:99C6 X:0004 Y:0001 S:036A D:0000 DB:C6 P:85 V:172 H:119
C907F1 $C8             INY                             A:99C6 X:99C6 Y:0001 S:036A D:0000 DB:C6 P:85 V:172 H:122
C907F2 $B3 $09         LDA ($09,S),Y [C60313] = $7E99  A:99C6 X:99C6 Y:0002 S:036A D:0000 DB:C6 P:05 V:172 H:125
C907F4 $48             PHA                             A:7E99 X:99C6 Y:0002 S:036A D:0000 DB:C6 P:05 V:172 H:148
C907F5 $AB             PLB                             A:7E99 X:99C6 Y:0002 S:0368 D:0000 DB:C6 P:05 V:172 H:155
C907F6 $AB             PLB                             A:7E99 X:99C6 Y:0002 S:0369 D:0000 DB:99 P:85 V:172 H:162
C907F7 $BD $00 $00     LDA $0000,X [7E99C6] = $0015    A:7E99 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:172 H:168
C907FA $25 $40         AND $40 [000040] = $FFFD        A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:172 H:178
C907FC $9D $00 $00     STA $0000,X [7E99C6] = $0015    A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:172 H:185
C907FF $BD $01 $00     LDA $0001,X [7E99C7] = $0000    A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:172 H:195
C90802 $25 $41         AND $41 [000041] = $FFFF        A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:172 H:205
C90804 $9D $01 $00     STA $0001,X [7E99C7] = $0000    A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:172 H:212
C90807 $A3 $09         LDA $09,S [000373] = $0311      A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:172 H:222
C90809 $18             CLC                             A:0311 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:172 H:231
C9080A $69 $06 $00     ADC #$0006                      A:0311 X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:172 H:234
C9080D $83 $09         STA $09,S [000373] = $0311      A:0317 X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:172 H:238
C9080F $7A             PLY                             A:0317 X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:172 H:247
C90810 $FA             PLX                             A:0317 X:99C6 Y:4F8E S:036C D:0000 DB:7E P:04 V:172 H:255
C90811 $AB             PLB                             A:0317 X:0004 Y:4F8E S:036E D:0000 DB:7E P:04 V:172 H:264
C90812 $68             PLA                             A:0317 X:0004 Y:4F8E S:036F D:0000 DB:7E P:04 V:172 H:270
C90813 $28             PLP                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:06 V:172 H:295
C90814 $6B             RTL                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:172 H:301
C60318 $22 $89 $07 $C9 JSL $C90789                     A:0000 X:0004 Y:4F8E S:0375 D:0000 DB:7E P:07 V:172 H:312
C90789 $08             PHP                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:172 H:325
C9078A $78             SEI                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:172 H:329
C9078B $C2 $30         REP #$30                        A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:172 H:332
C9078D $48             PHA                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:172 H:337
C9078E $8B             PHB                             A:0000 X:0004 Y:4F8E S:036F D:0000 DB:7E P:07 V:173 H:4  
C9078F $DA             PHX                             A:0000 X:0004 Y:4F8E S:036E D:0000 DB:7E P:07 V:173 H:9  
C90790 $5A             PHY                             A:0000 X:0004 Y:4F8E S:036C D:0000 DB:7E P:07 V:173 H:16 
C90791 $A3 $0A         LDA $0A,S [000374] = $C603      A:0000 X:0004 Y:4F8E S:036A D:0000 DB:7E P:07 V:173 H:23 
C90793 $48             PHA                             A:C603 X:0004 Y:4F8E S:036A D:0000 DB:7E P:85 V:173 H:31 
C90794 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0368 D:0000 DB:7E P:85 V:173 H:38 
C90795 $AB             PLB                             A:C603 X:0004 Y:4F8E S:0369 D:0000 DB:03 P:05 V:173 H:45 
C90796 $A0 $04 $00     LDY #$0004                      A:C603 X:0004 Y:4F8E S:036A D:0000 DB:C6 P:85 V:173 H:51 
C90799 $B3 $09         LDA ($09,S),Y [C6031F] = $0004  A:C603 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:173 H:56 
C9079B $85 $40         STA $40 [000040] = $FFFD        A:0004 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:173 H:69 
C9079D $C8             INY                             A:0004 X:0004 Y:0004 S:036A D:0000 DB:C6 P:05 V:173 H:76 
C9079E $B3 $09         LDA ($09,S),Y [C60320] = $0000  A:0004 X:0004 Y:0005 S:036A D:0000 DB:C6 P:05 V:173 H:79 
C907A0 $85 $41         STA $41 [000041] = $FF00        A:0000 X:0004 Y:0005 S:036A D:0000 DB:C6 P:07 V:173 H:92 
C907A2 $A0 $01 $00     LDY #$0001                      A:0000 X:0004 Y:0005 S:036A D:0000 DB:C6 P:07 V:173 H:99 
C907A5 $B3 $09         LDA ($09,S),Y [C6031C] = $99C6  A:0000 X:0004 Y:0001 S:036A D:0000 DB:C6 P:05 V:173 H:103
C907A7 $AA             TAX                             A:99C6 X:0004 Y:0001 S:036A D:0000 DB:C6 P:85 V:173 H:116
C907A8 $C8             INY                             A:99C6 X:99C6 Y:0001 S:036A D:0000 DB:C6 P:85 V:173 H:119
C907A9 $B3 $09         LDA ($09,S),Y [C6031D] = $7E99  A:99C6 X:99C6 Y:0002 S:036A D:0000 DB:C6 P:05 V:173 H:122
C907AB $48             PHA                             A:7E99 X:99C6 Y:0002 S:036A D:0000 DB:C6 P:05 V:173 H:145
C907AC $AB             PLB                             A:7E99 X:99C6 Y:0002 S:0368 D:0000 DB:C6 P:05 V:173 H:152
C907AD $AB             PLB                             A:7E99 X:99C6 Y:0002 S:0369 D:0000 DB:99 P:85 V:173 H:159
C907AE $BD $00 $00     LDA $0000,X [7E99C6] = $0015    A:7E99 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:173 H:165
C907B1 $05 $40         ORA $40 [000040] = $0004        A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:173 H:175
C907B3 $9D $00 $00     STA $0000,X [7E99C6] = $0015    A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:173 H:182
C907B6 $BD $01 $00     LDA $0001,X [7E99C7] = $0000    A:0015 X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:173 H:192
C907B9 $05 $41         ORA $41 [000041] = $0000        A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:173 H:202
C907BB $9D $01 $00     STA $0001,X [7E99C7] = $0000    A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:173 H:209
C907BE $A3 $09         LDA $09,S [000373] = $031B      A:0000 X:99C6 Y:0002 S:036A D:0000 DB:7E P:07 V:173 H:219
C907C0 $18             CLC                             A:031B X:99C6 Y:0002 S:036A D:0000 DB:7E P:05 V:173 H:228
C907C1 $69 $06 $00     ADC #$0006                      A:031B X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:173 H:231
C907C4 $83 $09         STA $09,S [000373] = $031B      A:0321 X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:173 H:235
C907C6 $7A             PLY                             A:0321 X:99C6 Y:0002 S:036A D:0000 DB:7E P:04 V:173 H:244
C907C7 $FA             PLX                             A:0321 X:99C6 Y:4F8E S:036C D:0000 DB:7E P:04 V:173 H:252
C907C8 $AB             PLB                             A:0321 X:0004 Y:4F8E S:036E D:0000 DB:7E P:04 V:173 H:261
C907C9 $68             PLA                             A:0321 X:0004 Y:4F8E S:036F D:0000 DB:7E P:04 V:173 H:267
C907CA $28             PLP                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:06 V:173 H:276
C907CB $6B             RTL                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:173 H:299
C60322 $22 $CC $07 $C9 JSL $C907CC                     A:0000 X:0004 Y:4F8E S:0375 D:0000 DB:7E P:07 V:173 H:309
C907CC $08             PHP                             A:0000 X:0004 Y:4F8E S:0372 D:0000 DB:7E P:07 V:173 H:323
C907CD $78             SEI                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:173 H:327
C907CE $C2 $30         REP #$30                        A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:173 H:330
C907D0 $48             PHA                             A:0000 X:0004 Y:4F8E S:0371 D:0000 DB:7E P:07 V:173 H:334
C907D1 $8B             PHB                             A:0000 X:0004 Y:4F8E S:036F D:0000 DB:7E P:07 V:174 H:1  
C907D2 $DA             PHX                             A:0000 X:0004 Y:4F8E S:036E D:0000 DB:7E P:07 V:174 H:6  
C907D3 $5A             PHY                             A:0000 X:0004 Y:4F8E S:036C D:0000 DB:7E P:07 V:174 H:13 
C907D4 $A3 $0A         LDA $0A,S [000374] = $C603      A:0000 X:0004 Y:4F8E S:036A D:0000 DB:7E P:07 V:174 H:20 
C907D6 $48             PHA                             A:C603 X:0004 Y:4F8E S:036A D:0000 DB:7E P:85 V:174 H:29 
